fecha,nivel_msnm,area_km2,volumen_Mm3,precipitacion_Mm3,afluente_corregido_Mm3,evaporacion_Mm3,descarga_orificio_Mm3,descarga_herradura_Mm3,descarga_total_Mm3,variacion_almacenamiento_Mm3,abstracciones_Mm3,regimen_estructura,evaluable
2017-01-08,3015.246,55.785,1866.405,0.029008,0.119558,0.260016,0.070846,0.000000,0.070846,-0.185296,0.003001,orificio ahogado,si
2017-01-09,3015.236,55.695,1866.220,0.606515,0.158872,0.285157,0.070209,0.000000,0.070209,-0.185296,0.595317,orificio ahogado,si
2017-01-10,3015.227,55.586,1866.035,0.285712,0.227711,0.249136,0.069567,0.000000,0.069567,-0.185296,0.380015,orificio ahogado,si
2017-01-11,3015.226,55.578,1865.849,0.450184,0.251244,0.267192,0.069525,0.000000,0.069525,-0.185296,0.550006,orificio ahogado,si
2017-01-12,3015.226,55.578,1865.664,0.000000,0.271376,0.285116,0.069525,0.000000,0.069525,-0.185296,0.102030,orificio ahogado,si
2017-01-13,3015.226,55.578,1865.479,0.028345,0.237401,0.290424,0.069525,0.000000,0.069525,-0.185296,0.091092,orificio ahogado,si
2017-01-14,3015.231,55.640,1865.294,0.000000,0.217330,0.302095,0.069868,0.000000,0.069868,-0.185296,0.030662,orificio ahogado,si
2017-01-15,3015.236,55.687,1865.108,0.000000,0.202305,0.295364,0.070162,0.000000,0.070162,-0.185296,0.022075,orificio ahogado,si
2017-01-16,3015.227,55.586,1864.923,0.000000,0.189606,0.259781,0.069567,0.000000,0.069567,-0.185296,0.045554,orificio ahogado,si
2017-01-17,3015.226,55.578,1864.738,0.477417,0.215691,0.263024,0.069525,0.000000,0.069525,-0.185296,0.545855,orificio ahogado,si
2017-01-18,3015.227,55.586,1864.552,0.358529,0.276623,0.236268,0.069567,0.000000,0.069567,-0.185296,0.514613,orificio ahogado,si
2017-01-19,3015.236,55.687,1864.367,0.310733,0.296387,0.295781,0.070162,0.000000,0.070162,-0.185296,0.426473,orificio ahogado,si
2017-01-20,3015.236,55.695,1864.182,0.864381,0.404485,0.214369,0.070209,0.000000,0.070209,-0.185296,1.169584,orificio ahogado,si
2017-01-21,3015.236,55.695,1863.996,0.000000,0.495463,0.206404,0.070209,0.000000,0.070209,-0.185296,0.404144,orificio ahogado,si
2017-01-22,3015.236,55.695,1863.811,0.000000,0.395138,0.305847,0.070209,0.000000,0.070209,-0.185296,0.204377,orificio ahogado,si
2017-01-23,3015.236,55.687,1863.626,0.000000,0.335789,0.318418,0.070162,0.000000,0.070162,-0.185296,0.132505,orificio ahogado,si
2017-01-24,3015.227,55.586,1863.441,0.000000,0.296057,0.288407,0.069567,0.000000,0.069567,-0.185296,0.123378,orificio ahogado,si
2017-01-25,3015.226,55.578,1863.255,0.047797,0.265732,0.262774,0.069525,0.000000,0.069525,-0.185296,0.166526,orificio ahogado,si
2017-01-26,3015.226,55.578,1863.070,0.000000,0.241825,0.243210,0.069525,0.000000,0.069525,-0.185296,0.114385,orificio ahogado,si
2017-01-27,3015.226,55.578,1862.885,0.000000,0.222469,0.322187,0.069525,0.000000,0.069525,-0.185296,0.016053,orificio ahogado,si
2017-01-28,3015.226,55.578,1862.699,0.000000,0.206472,0.297677,0.069525,0.000000,0.069525,-0.185296,0.024565,orificio ahogado,si
2017-01-29,3015.216,55.427,1862.514,0.000000,0.193021,0.292931,0.068833,0.000000,0.068833,-0.185296,0.016552,orificio ahogado,si
2017-01-30,3015.206,55.293,1862.329,0.000000,0.181547,0.274749,0.068133,0.000000,0.068133,-0.185296,0.023961,orificio ahogado,si
2017-01-31,3015.201,55.276,1862.143,0.000000,0.171640,0.242135,0.067730,0.000000,0.067730,-0.185296,0.047071,orificio ahogado,si
2017-02-01,3015.186,55.258,1861.958,0.000000,0.162993,0.211859,0.066706,0.000000,0.066706,-0.185296,0.069724,orificio ahogado,si
2017-02-02,3015.177,55.250,1861.799,0.000000,0.155376,0.196332,0.066023,0.000000,0.066023,-0.158978,0.052000,orificio ahogado,si
2017-02-03,3015.176,55.250,1861.640,0.000000,0.148613,0.225668,0.065979,0.000000,0.065979,-0.158978,0.015944,orificio ahogado,si
2017-02-04,3015.176,55.250,1861.481,0.000000,0.142563,0.215888,0.065979,0.000000,0.065979,-0.158978,0.019674,orificio ahogado,si
2017-02-05,3015.171,55.245,1861.322,0.000000,0.137117,0.171454,0.065560,0.000000,0.065560,-0.158978,0.059081,orificio ahogado,si
2017-02-06,3015.152,55.233,1861.163,0.000000,0.132185,0.160893,0.064161,0.000000,0.064161,-0.158978,0.066109,orificio ahogado,si
2017-02-07,3015.141,55.226,1861.004,0.000000,0.127695,0.206102,0.063304,0.000000,0.063304,-0.158978,0.017266,orificio ahogado,si
2017-02-08,3015.127,55.217,1860.845,0.000000,0.123588,0.151047,0.062228,0.000000,0.062228,-0.158978,0.069291,orificio ahogado,si
2017-02-09,3015.126,55.217,1860.686,0.000000,0.119815,0.218024,0.062181,0.000000,0.062181,-0.158978,-0.001412,orificio ahogado,si
2017-02-10,3015.126,55.217,1860.527,0.536709,0.148595,0.170234,0.062181,0.000000,0.062181,-0.158978,0.611867,orificio ahogado,si
2017-02-11,3015.126,55.217,1860.368,0.120925,0.187912,0.252093,0.062181,0.000000,0.062181,-0.158978,0.153541,orificio ahogado,si
2017-02-12,3015.126,55.217,1860.209,0.375475,0.184950,0.289006,0.062181,0.000000,0.062181,-0.158978,0.368216,orificio ahogado,si
2017-02-13,3015.126,55.217,1860.050,0.334615,0.218850,0.262805,0.062181,0.000000,0.062181,-0.158978,0.387456,orificio ahogado,si
2017-02-14,3015.126,55.217,1859.891,0.000000,0.220431,0.164132,0.062181,0.000000,0.062181,-0.158978,0.153096,orificio ahogado,si
2017-02-15,3015.126,55.217,1859.732,0.000000,0.197866,0.161703,0.062181,0.000000,0.062181,-0.158978,0.132959,orificio ahogado,si
2017-02-16,3015.126,55.217,1859.574,0.000000,0.184233,0.199195,0.062181,0.000000,0.062181,-0.158978,0.081835,orificio ahogado,si
2017-02-17,3015.126,55.217,1859.415,0.000000,0.173487,0.225120,0.062181,0.000000,0.062181,-0.158978,0.045164,orificio ahogado,si
2017-02-18,3015.126,55.217,1859.256,0.000000,0.164164,0.260569,0.062181,0.000000,0.062181,-0.158978,0.000392,orificio ahogado,si
2017-02-19,3015.126,55.217,1859.097,0.000000,0.155995,0.262722,0.062181,0.000000,0.062181,-0.158978,-0.009930,orificio ahogado,si
2017-02-20,3015.121,55.214,1858.938,0.329626,0.163914,0.250670,0.061737,0.000000,0.061737,-0.158978,0.340110,orificio ahogado,si
2017-02-21,3015.107,55.206,1858.779,0.381472,0.198114,0.202936,0.060623,0.000000,0.060623,-0.158978,0.475004,orificio ahogado,si
2017-02-22,3015.106,55.205,1858.620,0.012697,0.209265,0.195676,0.060574,0.000000,0.060574,-0.158978,0.124690,orificio ahogado,si
2017-02-23,3015.106,55.205,1858.461,0.012697,0.187007,0.278263,0.060574,0.000000,0.060574,-0.158978,0.019845,orificio ahogado,si
2017-02-24,3015.101,55.203,1858.302,0.346121,0.194092,0.234308,0.060164,0.000000,0.060164,-0.158978,0.404719,orificio ahogado,si
2017-02-25,3015.096,55.200,1858.143,0.762864,0.281128,0.289773,0.059749,0.000000,0.059749,-0.158978,0.853449,orificio ahogado,si
2017-02-26,3015.096,55.200,1857.984,0.074520,0.347444,0.237802,0.059749,0.000000,0.059749,-0.158978,0.283391,orificio ahogado,si
2017-02-27,3015.096,55.200,1857.825,0.000000,0.288879,0.213541,0.059749,0.000000,0.059749,-0.158978,0.174567,orificio ahogado,si
2017-02-28,3015.096,55.200,1857.666,0.003312,0.256004,0.253893,0.059749,0.000000,0.059749,-0.158978,0.104653,orificio ahogado,si
2017-03-01,3015.091,55.197,1857.507,0.038638,0.233038,0.227798,0.059271,0.000000,0.059271,-0.158978,0.143585,orificio ahogado,si
2017-03-02,3015.077,55.190,1857.486,0.000000,0.214377,0.220815,0.058098,0.000000,0.058098,-0.020318,-0.044218,orificio ahogado,si
2017-03-03,3015.076,55.189,1857.466,0.000000,0.198900,0.304507,0.057985,0.000000,0.057985,-0.020318,-0.143274,orificio ahogado,si
2017-03-04,3015.067,55.185,1857.446,0.007726,0.185853,0.202970,0.057219,0.000000,0.057219,-0.020318,-0.046292,orificio ahogado,si
2017-03-05,3015.066,55.184,1857.426,0.023729,0.174703,0.207825,0.057166,0.000000,0.057166,-0.020318,-0.046240,orificio ahogado,si
2017-03-06,3015.066,55.184,1857.405,0.000000,0.165060,0.203631,0.057166,0.000000,0.057166,-0.020318,-0.075419,orificio ahogado,si
2017-03-07,3015.056,55.179,1857.385,0.465161,0.185985,0.168297,0.056263,0.000000,0.056263,-0.020318,0.446904,orificio ahogado,si
2017-03-08,3015.046,55.174,1857.365,0.095452,0.214062,0.168309,0.055335,0.000000,0.055335,-0.020318,0.106187,orificio ahogado,si
2017-03-09,3015.046,55.174,1857.344,0.000000,0.189400,0.271044,0.055335,0.000000,0.055335,-0.020318,-0.116660,orificio ahogado,si
2017-03-10,3015.046,55.174,1857.324,0.000000,0.176067,0.184034,0.055335,0.000000,0.055335,-0.020318,-0.042984,orificio ahogado,si
2017-03-11,3015.046,55.174,1857.304,0.020415,0.166180,0.196697,0.055335,0.000000,0.055335,-0.020318,-0.045119,orificio ahogado,si
2017-03-12,3015.046,55.174,1857.283,0.258768,0.166147,0.085906,0.055335,0.000000,0.055335,-0.020318,0.303991,orificio ahogado,si
2017-03-13,3015.046,55.174,1857.263,0.221249,0.174039,0.162654,0.055335,0.000000,0.055335,-0.020318,0.197617,orificio ahogado,si
2017-03-14,3015.046,55.174,1857.243,0.040277,0.168295,0.171813,0.055335,0.000000,0.055335,-0.020318,0.001742,orificio ahogado,si
2017-03-15,3015.046,55.174,1857.222,0.175454,0.157662,0.205773,0.055335,0.000000,0.055335,-0.020318,0.092327,orificio ahogado,si
2017-03-16,3015.046,55.174,1857.202,0.011035,0.150547,0.295486,0.055335,0.000000,0.055335,-0.020318,-0.168921,orificio ahogado,si
2017-03-17,3015.046,55.174,1857.182,0.002207,0.143559,0.210380,0.055335,0.000000,0.055335,-0.020318,-0.099631,orificio ahogado,si
2017-03-18,3015.046,55.174,1857.161,0.066209,0.137501,0.204090,0.055335,0.000000,0.055335,-0.020318,-0.035397,orificio ahogado,si
2017-03-19,3015.041,55.172,1857.141,0.031448,0.132095,0.220935,0.054803,0.000000,0.054803,-0.020318,-0.091877,orificio ahogado,si
2017-03-20,3015.027,55.165,1857.121,0.046890,0.127205,0.288349,0.053443,0.000000,0.053443,-0.020318,-0.147377,orificio ahogado,si
2017-03-21,3015.026,55.165,1857.100,0.056820,0.122764,0.270170,0.053382,0.000000,0.053382,-0.020318,-0.123650,orificio ahogado,si
2017-03-22,3015.026,55.165,1857.080,0.307269,0.129227,0.280928,0.053382,0.000000,0.053382,-0.020318,0.122505,orificio ahogado,si
2017-03-23,3015.026,55.165,1857.060,0.278583,0.147671,0.229845,0.053382,0.000000,0.053382,-0.020318,0.163346,orificio ahogado,si
2017-03-24,3015.026,55.165,1857.039,0.006620,0.148175,0.240933,0.053382,0.000000,0.053382,-0.020318,-0.119202,orificio ahogado,si
2017-03-25,3015.021,55.163,1857.019,0.632715,0.179291,0.295478,0.052867,0.000000,0.052867,-0.020318,0.483979,orificio ahogado,si
2017-03-26,3015.016,55.160,1856.999,1.237244,0.369016,0.166860,0.052337,0.000000,0.052337,-0.020318,1.407382,orificio ahogado,si
2017-03-27,3015.017,55.161,1856.979,0.898013,0.658729,0.247726,0.052401,0.000000,0.052401,-0.020318,1.276933,orificio ahogado,si
2017-03-28,3015.046,55.174,1856.958,0.017104,0.662237,0.266547,0.055335,0.000000,0.055335,-0.020318,0.377777,orificio ahogado,si
2017-03-29,3015.076,55.189,1856.938,0.000000,0.496909,0.260852,0.057985,0.000000,0.057985,-0.020318,0.198390,orificio ahogado,si
2017-03-30,3015.076,55.190,1856.918,0.063468,0.403599,0.152544,0.058046,0.000000,0.058046,-0.020318,0.276795,orificio ahogado,si
2017-03-31,3015.076,55.190,1856.897,0.017109,0.343742,0.157732,0.058046,0.000000,0.058046,-0.020318,0.165391,orificio ahogado,si
2017-04-01,3015.076,55.190,1856.877,0.110931,0.300582,0.226471,0.058046,0.000000,0.058046,-0.020318,0.147314,orificio ahogado,si
2017-04-02,3015.076,55.190,1856.959,0.000000,0.267990,0.315436,0.058046,0.000000,0.058046,0.082110,-0.187603,orificio ahogado,si
2017-04-03,3015.076,55.190,1857.041,0.000000,0.242482,0.233811,0.058046,0.000000,0.058046,0.082110,-0.131485,orificio ahogado,si
2017-04-04,3015.066,55.184,1857.123,0.000000,0.221970,0.131697,0.057104,0.000000,0.057104,0.082110,-0.048941,orificio ahogado,si
2017-04-05,3015.047,55.175,1857.205,0.000000,0.205111,0.184973,0.055392,0.000000,0.055392,0.082110,-0.117364,orificio ahogado,si
2017-04-06,3015.046,55.174,1857.287,0.000000,0.191004,0.228863,0.055335,0.000000,0.055335,0.082110,-0.175305,orificio ahogado,si
2017-04-07,3015.046,55.174,1857.370,0.000000,0.179021,0.185772,0.055335,0.000000,0.055335,0.082110,-0.144196,orificio ahogado,si
2017-04-08,3015.041,55.172,1857.452,0.031448,0.168716,0.153433,0.054860,0.000000,0.054860,0.082110,-0.090240,orificio ahogado,si
2017-04-09,3015.041,55.172,1857.534,0.221239,0.165831,0.222095,0.054860,0.000000,0.054860,0.082110,0.028005,orificio ahogado,si
2017-04-10,3015.046,55.174,1857.616,0.400566,0.189135,0.331101,0.055335,0.000000,0.055335,0.082110,0.121154,orificio ahogado,si
2017-04-11,3015.046,55.174,1857.698,0.262630,0.218111,0.298493,0.055335,0.000000,0.055335,0.082110,0.044802,orificio ahogado,si
2017-04-12,3015.046,55.174,1857.780,0.007724,0.207948,0.264533,0.055335,0.000000,0.055335,0.082110,-0.186307,orificio ahogado,si
2017-04-13,3015.046,55.174,1857.862,0.069520,0.189018,0.287900,0.055335,0.000000,0.055335,0.082110,-0.166807,orificio ahogado,si
2017-04-14,3015.046,55.174,1857.944,0.021518,0.176762,0.275789,0.055335,0.000000,0.055335,0.082110,-0.214955,orificio ahogado,si
2017-04-15,3015.046,55.174,1858.026,0.248836,0.175563,0.256726,0.055335,0.000000,0.055335,0.082110,0.030227,orificio ahogado,si
2017-04-16,3015.046,55.174,1858.109,0.006621,0.177035,0.225553,0.055335,0.000000,0.055335,0.082110,-0.179343,orificio ahogado,si
2017-04-17,3015.041,55.172,1858.191,0.006621,0.164029,0.164274,0.054803,0.000000,0.054803,0.082110,-0.130536,orificio ahogado,si
2017-04-18,3015.027,55.165,1858.273,0.044132,0.155141,0.159869,0.053443,0.000000,0.053443,0.082110,-0.096149,orificio ahogado,si
2017-04-19,3015.021,55.162,1858.355,0.575343,0.188350,0.203273,0.052804,0.000000,0.052804,0.082110,0.425505,orificio ahogado,si
2017-04-20,3015.007,55.156,1858.437,1.084366,0.355963,0.184386,0.051266,0.000000,0.051266,0.082110,1.122567,superficie libre,si
2017-04-21,3015.006,55.156,1858.519,0.367337,0.508288,0.182731,0.051195,0.000000,0.051195,0.082110,0.559589,superficie libre,si
2017-04-22,3015.006,55.156,1858.601,0.132374,0.440373,0.160089,0.051195,0.000000,0.051195,0.082110,0.279353,superficie libre,si
2017-04-23,3015.006,55.156,1858.683,0.066738,0.361768,0.230992,0.051195,0.000000,0.051195,0.082110,0.064210,superficie libre,si
2017-04-24,3015.008,55.156,1858.765,0.055708,0.312840,0.249113,0.051337,0.000000,0.051337,0.082110,-0.014012,superficie libre,si
2017-04-25,3015.025,55.164,1858.848,0.158322,0.278589,0.196358,0.053249,0.000000,0.053249,0.082110,0.105193,orificio ahogado,si
2017-04-26,3015.026,55.165,1858.930,0.000000,0.252305,0.194070,0.053382,0.000000,0.053382,0.082110,-0.077258,orificio ahogado,si
2017-04-27,3015.026,55.165,1859.012,0.000000,0.229754,0.175535,0.053382,0.000000,0.053382,0.082110,-0.081273,orificio ahogado,si
2017-04-28,3015.026,55.165,1859.094,0.008826,0.211558,0.218895,0.053382,0.000000,0.053382,0.082110,-0.134003,orificio ahogado,si
2017-04-29,3015.026,55.165,1859.176,0.424219,0.228059,0.144587,0.053382,0.000000,0.053382,0.082110,0.372198,orificio ahogado,si
2017-04-30,3015.026,55.165,1859.258,0.018204,0.250930,0.183644,0.053382,0.000000,0.053382,0.082110,-0.050002,orificio ahogado,si
2017-05-01,3015.026,55.165,1859.340,0.032547,0.221136,0.199725,0.053382,0.000000,0.053382,0.082110,-0.081533,orificio ahogado,si
2017-05-02,3015.026,55.165,1859.579,0.306166,0.220833,0.196167,0.053382,0.000000,0.053382,0.238628,0.038822,orificio ahogado,si
2017-05-03,3015.026,55.165,1859.817,1.370298,0.406532,0.258117,0.053382,0.000000,0.053382,0.238628,1.226703,orificio ahogado,si
2017-05-04,3015.026,55.165,1860.056,0.019859,0.598164,0.227666,0.053382,0.000000,0.053382,0.238628,0.098347,orificio ahogado,si
2017-05-05,3015.026,55.165,1860.295,0.265344,0.476275,0.145856,0.053382,0.000000,0.053382,0.238628,0.303752,orificio ahogado,si
2017-05-06,3015.036,55.170,1860.533,0.030343,0.412326,0.211520,0.054377,0.000000,0.054377,0.238628,-0.061856,orificio ahogado,si
2017-05-07,3015.046,55.174,1860.772,0.705680,0.447274,0.219732,0.055335,0.000000,0.055335,0.238628,0.639259,orificio ahogado,si
2017-05-08,3015.046,55.174,1861.011,0.153936,0.494552,0.267485,0.055335,0.000000,0.055335,0.238628,0.087040,orificio ahogado,si
2017-05-09,3015.052,55.177,1861.249,0.253815,0.418436,0.186581,0.055858,0.000000,0.055858,0.238628,0.191183,orificio ahogado,si
2017-05-10,3015.066,55.184,1861.488,0.045803,0.374052,0.209479,0.057104,0.000000,0.057104,0.238628,-0.085356,orificio ahogado,si
2017-05-11,3015.066,55.184,1861.727,0.640140,0.405325,0.206059,0.057166,0.000000,0.057166,0.238628,0.543612,orificio ahogado,si
2017-05-12,3015.067,55.185,1861.965,0.194802,0.457370,0.280725,0.057219,0.000000,0.057219,0.238628,0.075600,orificio ahogado,si
2017-05-13,3015.076,55.189,1862.204,0.234555,0.399075,0.246586,0.057985,0.000000,0.057985,0.238628,0.090431,orificio ahogado,si
2017-05-14,3015.076,55.190,1862.442,0.449244,0.408985,0.224318,0.058046,0.000000,0.058046,0.238628,0.337236,orificio ahogado,si
2017-05-15,3015.076,55.190,1862.681,1.108760,0.614624,0.285330,0.058046,0.000000,0.058046,0.238628,1.141379,orificio ahogado,si
2017-05-16,3015.076,55.190,1862.920,0.078369,0.727471,0.189383,0.058046,0.000000,0.058046,0.238628,0.319783,orificio ahogado,si
2017-05-17,3015.076,55.190,1863.158,0.055190,0.536501,0.174592,0.058046,0.000000,0.058046,0.238628,0.120423,orificio ahogado,si
2017-05-18,3015.082,55.192,1863.397,0.007727,0.429475,0.169744,0.058530,0.000000,0.058530,0.238628,-0.029701,orificio ahogado,si
2017-05-19,3015.096,55.200,1863.636,0.000000,0.363292,0.194054,0.059690,0.000000,0.059690,0.238628,-0.129080,orificio ahogado,si
2017-05-20,3015.102,55.203,1863.874,0.036986,0.316329,0.224732,0.060213,0.000000,0.060213,0.238628,-0.170257,orificio ahogado,si
2017-05-21,3015.116,55.211,1864.113,0.154590,0.282684,0.291264,0.061328,0.000000,0.061328,0.238628,-0.153947,orificio ahogado,si
2017-05-22,3015.117,55.211,1864.351,0.384824,0.291640,0.285581,0.061433,0.000000,0.061433,0.238628,0.090821,orificio ahogado,si
2017-05-23,3015.126,55.217,1864.590,0.048591,0.304908,0.258966,0.062126,0.000000,0.062126,0.238628,-0.206221,orificio ahogado,si
2017-05-24,3015.126,55.217,1864.829,0.089451,0.266395,0.217527,0.062181,0.000000,0.062181,0.238628,-0.162489,orificio ahogado,si
2017-05-25,3015.126,55.217,1865.067,0.000000,0.241111,0.145773,0.062181,0.000000,0.062181,0.238628,-0.205471,orificio ahogado,si
2017-05-26,3015.126,55.217,1865.306,0.011043,0.221979,0.199637,0.062181,0.000000,0.062181,0.238628,-0.267424,orificio ahogado,si
2017-05-27,3015.126,55.217,1865.545,0.059634,0.206176,0.138512,0.062181,0.000000,0.062181,0.238628,-0.173511,orificio ahogado,si
2017-05-28,3015.126,55.217,1865.783,0.127551,0.192928,0.171283,0.062181,0.000000,0.062181,0.238628,-0.151613,orificio ahogado,si
2017-05-29,3015.126,55.217,1866.022,0.185529,0.186849,0.188262,0.062181,0.000000,0.062181,0.238628,-0.116693,orificio ahogado,si
2017-05-30,3015.126,55.217,1866.260,0.000000,0.182984,0.179759,0.062181,0.000000,0.062181,0.238628,-0.297584,orificio ahogado,si
2017-05-31,3015.126,55.217,1866.499,0.000000,0.171449,0.236908,0.062181,0.000000,0.062181,0.238628,-0.366268,orificio ahogado,si
2017-06-01,3015.126,55.217,1866.738,0.013252,0.162738,0.238454,0.062181,0.000000,0.062181,0.238628,-0.363274,orificio ahogado,si
2017-06-02,3015.126,55.217,1867.006,0.000000,0.155339,0.244335,0.062181,0.000000,0.062181,0.268150,-0.419327,orificio ahogado,si
2017-06-03,3015.126,55.217,1867.274,0.107121,0.148781,0.229233,0.062181,0.000000,0.062181,0.268150,-0.303663,orificio ahogado,si
2017-06-04,3015.121,55.214,1867.542,0.731034,0.207589,0.165449,0.061785,0.000000,0.061785,0.268150,0.443239,orificio ahogado,si
2017-06-05,3015.116,55.211,1867.810,0.343413,0.316101,0.192549,0.061385,0.000000,0.061385,0.268150,0.137431,orificio ahogado,si
2017-06-06,3015.116,55.211,1868.078,0.091098,0.300370,0.200444,0.061385,0.000000,0.061385,0.268150,-0.138511,orificio ahogado,si
2017-06-07,3015.116,55.211,1868.347,0.535548,0.320736,0.237021,0.061385,0.000000,0.061385,0.268150,0.289728,orificio ahogado,si
2017-06-08,3015.117,55.211,1868.615,0.497455,0.424454,0.182888,0.061433,0.000000,0.061433,0.268150,0.409439,orificio ahogado,si
2017-06-09,3015.126,55.217,1868.883,0.401427,0.481053,0.195910,0.062181,0.000000,0.062181,0.268150,0.356239,orificio ahogado,si
2017-06-10,3015.136,55.223,1869.151,0.027059,0.449411,0.215535,0.062964,0.000000,0.062964,0.268150,-0.070179,orificio ahogado,si
2017-06-11,3015.146,55.229,1869.419,0.757193,0.494381,0.162043,0.063734,0.000000,0.063734,0.268150,0.757646,orificio ahogado,si
2017-06-12,3015.156,55.236,1869.687,0.621401,0.673891,0.198075,0.064493,0.000000,0.064493,0.268150,0.764574,orificio ahogado,si
2017-06-13,3015.166,55.242,1869.956,0.011601,0.639242,0.235441,0.065197,0.000000,0.065197,0.268150,0.082055,orificio ahogado,si
2017-06-14,3015.167,55.243,1870.224,0.586126,0.594829,0.233484,0.065286,0.000000,0.065286,0.268150,0.614036,orificio ahogado,si
2017-06-15,3015.198,55.271,1870.492,1.497833,0.991861,0.205634,0.067510,0.000000,0.067510,0.268150,1.948400,orificio ahogado,si
2017-06-16,3015.251,55.827,1870.760,0.631403,1.325144,0.235199,0.071175,0.000000,0.071175,0.268150,1.382023,orificio ahogado,si
2017-06-17,3015.275,55.975,1871.028,0.288832,1.036452,0.194794,0.072787,0.000000,0.072787,0.268150,0.789553,orificio ahogado,si
2017-06-18,3015.276,55.982,1871.296,0.064939,0.743037,0.178220,0.072872,0.000000,0.072872,0.268150,0.288734,orificio ahogado,si
2017-06-19,3015.276,55.982,1871.564,0.086213,0.554225,0.246154,0.072872,0.000000,0.072872,0.268150,0.053261,orificio ahogado,si
2017-06-20,3015.276,55.982,1871.833,0.244643,0.471537,0.189780,0.072872,0.000000,0.072872,0.268150,0.185377,orificio ahogado,si
2017-06-21,3015.282,56.012,1872.101,0.048730,0.421316,0.183579,0.073236,0.000576,0.073812,0.268150,-0.055495,orificio + herradura,si
2017-06-22,3015.296,56.081,1872.369,0.317419,0.394154,0.206547,0.074163,0.014156,0.088319,0.268150,0.148558,orificio + herradura,si
2017-06-23,3015.306,56.122,1872.637,0.000000,0.382194,0.199822,0.074755,0.027850,0.102604,0.268150,-0.188382,orificio + herradura,si
2017-06-24,3015.306,56.125,1872.905,0.035359,0.328525,0.237885,0.074799,0.028999,0.103798,0.268150,-0.245950,orificio + herradura,si
2017-06-25,3015.306,56.125,1873.173,0.117862,0.291922,0.204491,0.074799,0.028999,0.103798,0.268150,-0.166655,orificio + herradura,si
2017-06-26,3015.306,56.125,1873.441,0.424865,0.313026,0.147552,0.074799,0.028999,0.103798,0.268150,0.218390,orificio + herradura,si
2017-06-27,3015.306,56.125,1873.710,0.002245,0.341202,0.226828,0.074799,0.028999,0.103798,0.268150,-0.255329,orificio + herradura,si
2017-06-28,3015.307,56.127,1873.978,0.000000,0.294825,0.266885,0.074837,0.029997,0.104834,0.268150,-0.345045,orificio + herradura,si
2017-06-29,3015.316,56.162,1874.246,0.152199,0.268432,0.246214,0.075385,0.045692,0.121077,0.268150,-0.214810,orificio + herradura,si
2017-06-30,3015.316,56.165,1874.514,0.107275,0.249933,0.190005,0.075429,0.047049,0.122478,0.268150,-0.223425,orificio + herradura,si
2017-07-01,3015.316,56.165,1874.782,0.233645,0.244856,0.261643,0.075429,0.047049,0.122478,0.268150,-0.173771,orificio + herradura,si
2017-07-02,3015.316,56.165,1874.875,0.658250,0.329710,0.208511,0.075429,0.047049,0.122478,0.092391,0.564579,orificio + herradura,si
2017-07-03,3015.317,56.167,1874.967,0.039879,0.402721,0.179313,0.075467,0.048223,0.123690,0.092391,0.047205,orificio + herradura,si
2017-07-04,3015.326,56.198,1875.059,0.035405,0.334761,0.156034,0.076010,0.066317,0.142327,0.092391,-0.020586,orificio + herradura,si
2017-07-05,3015.326,56.201,1875.152,0.202322,0.305714,0.173323,0.076053,0.067856,0.143910,0.092391,0.098412,orificio + herradura,si
2017-07-06,3015.327,56.203,1875.244,0.230431,0.304066,0.203369,0.076091,0.069186,0.145276,0.092391,0.093460,orificio + herradura,si
2017-07-07,3015.336,56.231,1875.337,0.067477,0.291059,0.216856,0.076629,0.089422,0.166051,0.092391,-0.116761,orificio + herradura,si
2017-07-08,3015.336,56.233,1875.429,0.169263,0.266116,0.231626,0.076672,0.091127,0.167799,0.092391,-0.056436,orificio + herradura,si
2017-07-09,3015.336,56.233,1875.521,0.191194,0.257981,0.182927,0.076672,0.091127,0.167799,0.092391,0.006058,orificio + herradura,si
2017-07-10,3015.336,56.233,1875.614,1.061687,0.413902,0.195749,0.076672,0.091127,0.167799,0.092391,1.019651,orificio + herradura,si
2017-07-11,3015.336,56.233,1875.706,0.485857,0.677487,0.203200,0.076672,0.091127,0.167799,0.092391,0.699954,orificio + herradura,si
2017-07-12,3015.347,56.266,1875.799,0.432688,0.691141,0.199408,0.077322,0.118251,0.195573,0.092391,0.636457,orificio + herradura,si
2017-07-13,3015.366,56.320,1875.891,0.002253,0.609071,0.130494,0.078454,0.171736,0.250190,0.092391,0.138248,orificio + herradura,si
2017-07-14,3015.366,56.322,1875.983,0.015207,0.477900,0.239623,0.078496,0.173870,0.252366,0.092391,-0.091273,orificio + herradura,si
2017-07-15,3015.366,56.322,1876.076,0.000000,0.398569,0.214024,0.078496,0.173870,0.252366,0.092391,-0.160212,orificio + herradura,si
2017-07-16,3015.366,56.322,1876.168,0.013517,0.345389,0.246550,0.078496,0.173870,0.252366,0.092391,-0.232402,orificio + herradura,si
2017-07-17,3015.366,56.322,1876.260,0.026471,0.306468,0.237567,0.078496,0.173870,0.252366,0.092391,-0.249385,orificio + herradura,si
2017-07-18,3015.366,56.322,1876.353,0.778373,0.396431,0.174937,0.078496,0.173870,0.252366,0.092391,0.655110,orificio + herradura,si
2017-07-19,3015.366,56.322,1876.445,0.177415,0.508987,0.203323,0.078496,0.173870,0.252366,0.092391,0.138322,orificio + herradura,si
